id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order
olympicenyl_226,olympicenyl,226,OK,62,62,125,62,63,-0.209132,-0.208272,-0.028245,0.05769687524985023,1.0000000000000053,1.000000000000001,-0.016257667368705913,0.442393666228652,442.393666228652,0.023401792171549668,0.8850977893491044,0.4425488946745522,-6.447723,-4.9104,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_226,equal_contiguous_halves,A_then_B
olympicenyl_227,olympicenyl,227,OK,62,62,125,62,63,-0.203058,-0.203259,-0.006801,0.015425966353732942,0.9999999999999997,1.0000000000000007,-0.0036679566430943057,0.0998101849487767,99.81018494877671,0.005469488635443771,0.19969530416191306,0.09984765208095653,-5.713316,-5.343121,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_227,equal_contiguous_halves,A_then_B
olympicenyl_228,olympicenyl,228,OK,62,62,125,62,63,-0.205626,-0.205254,0.018298,-0.038184550205194345,0.9999999999999996,0.9999999999999967,0.010468629895034482,0.2848659315400801,284.8659315400801,0.01012263568350784,0.569821913569687,0.2849109567848435,-6.088233,-5.092375,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_228,equal_contiguous_halves,A_then_B
olympicenyl_229,olympicenyl,229,OK,62,62,125,62,63,-0.20175,-0.201763,-0.000113,-0.0005062601273492617,0.9999999999999984,0.9999999999999969,-0.00021514132652411625,0.00585429373352195,5.85429373352195,0.0003537480211974425,0.011713930090183846,0.005856965045091923,-5.493144,-5.487002,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_229,equal_contiguous_halves,A_then_B
olympicenyl_230,olympicenyl,230,OK,62,62,125,62,63,-0.20453,-0.204455,0.012872,-0.028285329665553385,0.9999999999999982,0.9999999999999974,0.007093537478069793,0.19302498816614877,193.02498816614877,0.002040853968448875,0.3860553751031951,0.19302768755159755,-5.914795,-5.214262,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_230,equal_contiguous_halves,A_then_B
olympicenyl_231,olympicenyl,231,OK,62,62,125,62,63,-0.203399,-0.203668,0.003712,-0.009023766319416088,1.0000000000000007,1.0000000000000016,0.00187551397785185,0.05103533526107607,51.03533526107607,0.00731986290017054,0.10233282238381738,0.05116641119190869,-5.639496,-5.437348,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_231,equal_contiguous_halves,A_then_B
olympicenyl_232,olympicenyl,232,OK,62,62,125,62,63,-0.205159,-0.205166,0.016082,-0.034964559024221936,1.0000000000000009,1.0000000000000004,0.008919487915017538,0.2427116307719644,242.7116307719644,0.00019047970372135123,0.4854232989617178,0.2427116494808589,-6.020347,-5.145144,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_232,equal_contiguous_halves,A_then_B
olympicenyl_233,olympicenyl,233,OK,62,62,125,62,63,-0.205013,-0.204461,0.015448,-0.03329062165153889,0.9999999999999963,0.9999999999999996,0.008641755354160454,0.23515414278539493,235.15414278539492,0.015020685207785291,0.47054835541736684,0.23527417770868342,-5.991609,-5.150746,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_233,equal_contiguous_halves,A_then_B
olympicenyl_234,olympicenyl,234,OK,62,62,125,62,63,-0.202974,-0.203048,0.006823,-0.015196022370596605,0.9999999999999992,1.0,0.003738903686781775,0.10174075235756742,101.74075235756743,0.002013642582203615,0.20349147022442443,0.10174573511221222,-5.709875,-5.338564,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_234,equal_contiguous_halves,A_then_B
olympicenyl_235,olympicenyl,235,OK,62,62,125,62,63,-0.202738,-0.201717,-0.000116,0.0004995884028498414,1.0000000000000053,0.9999999999999998,-1.4969489998897331e-05,0.00040734057426544977,0.4073405742654498,0.02778282535715359,0.02779477078255947,0.013897385391279734,-5.517151,-5.488645,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_235,equal_contiguous_halves,A_then_B
olympicenyl_236,olympicenyl,236,OK,62,62,125,62,63,-0.201902,-0.202739,-0.00418,0.009166050806512161,0.9999999999999984,0.9999999999999962,-0.0023257154162409917,0.06328594048958237,63.28594048958237,0.022775930287892075,0.1286049285280544,0.0643024642640272,-5.619731,-5.39113,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_236,equal_contiguous_halves,A_then_B
olympicenyl_237,olympicenyl,237,OK,62,62,125,62,63,-0.20242,-0.20387,0.018204,-0.040605315016692727,1.0000000000000009,1.0000000000000002,0.009971674494153687,0.27134308617968295,271.3430861796829,0.039456510056682784,0.5441210058071483,0.27206050290357414,-6.023609,-5.032102,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_237,equal_contiguous_halves,A_then_B
olympicenyl_238,olympicenyl,238,OK,62,62,125,62,63,-0.202457,-0.20203,0.002285,-0.005106569380261672,1.0000000000000016,0.9999999999999972,0.0012522621908478589,0.03407579015640823,34.07579015640823,0.011619261927037166,0.06913500320062684,0.03456750160031342,-5.565788,-5.440873,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_238,equal_contiguous_halves,A_then_B
olympicenyl_239,olympicenyl,239,OK,62,62,125,62,63,-0.20266,-0.202784,0.01315,-0.02867748814947184,0.9999999999999999,1.0000000000000004,0.00734248069119603,0.1997990780918441,199.7990780918441,0.00337421189450211,0.399612413598806,0.199806206799403,-5.874164,-5.158505,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_239,equal_contiguous_halves,A_then_B
olympicenyl_240,olympicenyl,240,OK,62,62,125,62,63,-0.203222,-0.201813,-0.003933,0.009580066421688632,1.0000000000000018,0.9999999999999963,-0.001993051816102813,0.05423370277624149,54.233702776241486,0.03834084322059767,0.11504491841702083,0.057522459208510415,-5.619499,-5.402072,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_240,equal_contiguous_halves,A_then_B
olympicenyl_241,olympicenyl,241,OK,62,62,125,62,63,-0.205555,-0.203534,0.015603,-0.03338057437335439,0.999999999999998,0.999999999999999,0.00878497587642859,0.2390513717351853,239.05137173518528,0.05499421160314161,0.48125873531635466,0.24062936765817733,-5.991405,-5.140468,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_241,equal_contiguous_halves,A_then_B
olympicenyl_242,olympicenyl,242,OK,62,62,125,62,63,-0.20219,-0.201818,5.1e-05,0.0007632712621323089,1.000000000000006,1.0000000000000004,0.00020518396757247034,0.005583340193098767,5.583340193098767,0.01012263568350784,0.015071913074704105,0.0075359565373520525,-5.502044,-5.491548,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_242,equal_contiguous_halves,A_then_B
olympicenyl_243,olympicenyl,243,OK,62,62,125,62,63,-0.202872,-0.201626,-0.000845,0.0010003763754328648,0.9999999999999989,0.9999999999999977,-0.0006426755216044658,0.017488091849220923,17.488091849220922,0.03390538726250097,0.04871252264043794,0.02435626132021897,-5.532042,-5.4749,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_243,equal_contiguous_halves,A_then_B
olympicenyl_244,olympicenyl,244,OK,62,62,125,62,63,-0.202796,-0.203004,-0.005427,0.011852071794344964,1.0000000000000038,1.0000000000000009,-0.0030226392279135614,0.08225020351303088,82.25020351303088,0.005659968339165122,0.1645977632109028,0.0822988816054514,-5.668903,-5.37348,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_244,equal_contiguous_halves,A_then_B
olympicenyl_245,olympicenyl,245,OK,62,62,125,62,63,-0.202237,-0.202015,0.000215,-0.0006423680572338041,1.000000000000004,1.0000000000000016,8.51607492040124e-05,0.0023173420395880967,2.317342039588097,0.006040927746609335,0.007614008115829003,0.0038070040579145014,-5.506713,-5.49356,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_245,equal_contiguous_halves,A_then_B
olympicenyl_246,olympicenyl,246,OK,62,62,125,62,63,-0.204573,-0.204682,-0.015855,0.03447486781636165,0.9999999999999986,1.0000000000000033,-0.008810965964433653,0.23975859805845828,239.7585980584583,0.0029660411008126373,0.4795263801293229,0.23976319006466146,-5.99964,-5.136755,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_246,equal_contiguous_halves,A_then_B
olympicenyl_247,olympicenyl,247,OK,62,62,125,62,63,-0.201811,-0.202172,-0.00734,0.015181011567096486,1.0000000000000033,1.0000000000000027,-0.00427454982810147,0.11631642640019071,116.31642640019072,0.009823310434801674,0.23284021103361974,0.11642010551680987,-5.696263,-5.296679,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_247,equal_contiguous_halves,A_then_B
olympicenyl_248,olympicenyl,248,OK,62,62,125,62,63,-0.202598,-0.202558,-0.002872,0.006897782069011182,0.999999999999999,0.9999999999999986,-0.0014747312708491523,0.040129482220113026,40.129482220113026,0.0010884554498398532,0.08026634515564066,0.04013317257782033,-5.590574,-5.434286,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_248,equal_contiguous_halves,A_then_B
olympicenyl_249,olympicenyl,249,OK,62,62,125,62,63,-0.204723,-0.203,-0.009786,0.020336453448147593,1.000000000000002,1.000000000000003,-0.005642513677316459,0.15354061907172825,153.54061907172826,0.04688521850183663,0.31064130445282406,0.15532065222641203,-5.814679,-5.280036,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_249,equal_contiguous_halves,A_then_B
olympicenyl_250,olympicenyl,250,OK,62,62,125,62,63,-0.203365,-0.202348,0.010928,-0.024727132061010258,1.0000000000000009,1.0000000000000016,0.005915557490652453,0.16097051973849144,160.97051973849145,0.027673979812169527,0.3231289999498554,0.1615644999749277,-5.817702,-5.222308,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_250,equal_contiguous_halves,A_then_B
olympicenyl_251,olympicenyl,251,OK,62,62,125,62,63,-0.203831,-0.203234,0.007801,-0.018550809954921296,1.0,1.0000000000000033,0.004026692988976279,0.10957189821704541,109.57189821704542,0.01624519758885522,0.21974530896082634,0.10987265448041317,-5.750844,-5.325957,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_251,equal_contiguous_halves,A_then_B
olympicenyl_252,olympicenyl,252,OK,62,62,125,62,63,-0.202926,-0.202161,-0.005648,0.012033608327891321,1.0000000000000016,0.9999999999999996,-0.003211135848930788,0.08737945787359425,87.37945787359425,0.02081671047818049,0.17599453635743273,0.08799726817871636,-5.665521,-5.357448,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_252,equal_contiguous_halves,A_then_B
olympicenyl_253,olympicenyl,253,OK,62,62,125,62,63,-0.2041,-0.203948,-0.016083,0.034357171958307425,1.0,1.0000000000000053,-0.009084035282293056,0.24718919273865897,247.18919273865896,0.004136130709390536,0.49439570773044644,0.24719785386522322,-5.989424,-5.114126,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_253,equal_contiguous_halves,A_then_B
olympicenyl_254,olympicenyl,254,OK,62,62,125,62,63,-0.205583,-0.206379,0.02123,-0.047263198015282205,0.9999999999999987,1.000000000000002,0.011520413623464338,0.31348642482163025,313.48642482163024,0.021660263451806962,0.6273477278023842,0.3136738639011921,-6.182833,-5.027231,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_254,equal_contiguous_halves,A_then_B
olympicenyl_255,olympicenyl,255,OK,62,62,125,62,63,-0.203044,-0.201421,0.012303,-0.027011460879746867,1.0000000000000036,0.9999999999999948,0.00684539927113649,0.18627280357489975,186.27280357489974,0.04416407987723889,0.3751561268247326,0.1875780634123663,-5.838543,-5.167508,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_255,equal_contiguous_halves,A_then_B
olympicenyl_256,olympicenyl,256,OK,62,62,125,62,63,-0.202308,-0.202174,-0.000348,-0.0008181230355898705,0.9999999999999966,1.0000000000000007,-0.0005134583645114056,0.013971913877953155,13.971913877953156,0.003646325756962262,0.0281807240877895,0.01409036204389475,-5.512905,-5.493616,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_256,equal_contiguous_halves,A_then_B
olympicenyl_257,olympicenyl,257,OK,62,62,125,62,63,-0.203297,-0.202755,-0.005509,0.011656054013968003,1.0000000000000018,1.0000000000000002,-0.003142944989565857,0.08552389006096926,85.52389006096926,0.014748571345325895,0.17168253550806556,0.08584126775403278,-5.674712,-5.374518,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_257,equal_contiguous_halves,A_then_B
olympicenyl_258,olympicenyl,258,OK,62,62,125,62,63,-0.201681,-0.201552,-0.001171,0.0027450856640864954,0.9999999999999967,0.9999999999999968,-0.0006175500897525058,0.01680439401849999,16.80439401849999,0.003510268825732186,0.03379160714475881,0.016895803572379405,-5.518171,-5.454346,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_258,equal_contiguous_halves,A_then_B
olympicenyl_259,olympicenyl,259,OK,62,62,125,62,63,-0.203081,-0.20271,-0.006113,0.013043512184087296,0.999999999999998,0.999999999999999,-0.0034671199458997013,0.09434514000904579,94.34514000904579,0.010095424297261825,0.18896019873918274,0.09448009936959137,-5.687485,-5.35466,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_259,equal_contiguous_halves,A_then_B
olympicenyl_260,olympicenyl,260,OK,62,62,125,62,63,-0.203347,-0.203828,-0.009369,0.021021963809254893,0.9999999999999973,0.9999999999999958,-0.005091440967658621,0.13854516671960562,138.54516671960562,0.013088676784320477,0.27739942697531966,0.13869971348765983,-5.794906,-5.284873,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_260,equal_contiguous_halves,A_then_B
olympicenyl_261,olympicenyl,261,OK,62,62,125,62,63,-0.201673,-0.201094,0.003098,-0.007108339438656466,0.9999999999999977,0.9999999999999994,0.0016665819345232304,0.0453500047308975,45.3500047308975,0.015755392636426946,0.09205833290345636,0.04602916645172818,-5.564577,-5.395244,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_261,equal_contiguous_halves,A_then_B
olympicenyl_262,olympicenyl,262,OK,62,62,125,62,63,-0.208612,-0.207884,-0.02704,0.055453280476181525,1.0,1.000000000000004,-0.01553975101228638,0.42285816696180767,422.8581669618077,0.019809889187078683,0.8459490289908999,0.4229745144954499,-6.402597,-4.93085,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_262,equal_contiguous_halves,A_then_B
olympicenyl_263,olympicenyl,263,OK,62,62,125,62,63,-0.203871,-0.203093,-0.015916,0.03579142184282781,0.9999999999999991,1.0000000000000004,-0.008644163297451352,0.23521966626034196,235.21966626034197,0.021170458499378687,0.4709160527873392,0.2354580263936696,-5.970258,-5.103798,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_263,equal_contiguous_halves,A_then_B
olympicenyl_264,olympicenyl,264,OK,62,62,125,62,63,-0.203342,-0.204001,0.008266,-0.018139531804286513,1.0000000000000033,1.000000000000004,0.00457299905968804,0.12443764371571117,124.43764371571118,0.0179323035361059,0.24952070464880544,0.12476035232440272,-5.7673,-5.317072,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_264,equal_contiguous_halves,A_then_B
olympicenyl_265,olympicenyl,265,OK,62,62,125,62,63,-0.205016,-0.203251,0.013544,-0.029390279681459817,0.9999999999999972,1.0000000000000033,0.0075509817941824325,0.20547268213792164,205.47268213792162,0.048028096724169266,0.4137448304410191,0.20687241522050956,-5.924093,-5.18541,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_265,equal_contiguous_halves,A_then_B
olympicenyl_266,olympicenyl,266,OK,62,62,125,62,63,-0.203248,-0.203948,-0.011756,0.025124699805573684,0.9999999999999907,1.0000000000000067,-0.00664485593788595,0.18081574147476143,180.81574147476144,0.01904797037219101,0.3621331023446966,0.1810665511723483,-5.86022,-5.22016,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_266,equal_contiguous_halves,A_then_B
olympicenyl_267,olympicenyl,267,OK,62,62,125,62,63,-0.201613,-0.201011,0.002586,-0.005986297250605165,0.9999999999999944,0.9999999999999962,0.0013809360147705554,0.03757718327891697,37.577183278916976,0.016381254520084543,0.07691900889282773,0.03845950444641386,-5.548845,-5.407133,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_267,equal_contiguous_halves,A_then_B
olympicenyl_268,olympicenyl,268,OK,62,62,125,62,63,-0.203573,-0.203258,0.006573,-0.013741339411683305,0.9999999999999977,0.9999999999999976,0.003778512048206483,0.10281855077886583,102.81855077886583,0.008571586667486484,0.20581570278040537,0.10290785139020268,-5.714124,-5.356298,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_268,equal_contiguous_halves,A_then_B
olympicenyl_269,olympicenyl,269,OK,62,62,125,62,63,-0.202375,-0.202524,0.001571,-0.0038585683447744526,1.0000000000000016,0.9999999999999953,0.0007898465275538425,0.02149281893632001,21.49281893632001,0.00405449655065249,0.04317643165384596,0.02158821582692298,-5.551738,-5.466139,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_269,equal_contiguous_halves,A_then_B
olympicenyl_270,olympicenyl,270,OK,62,62,125,62,63,-0.203153,-0.203637,0.008255,-0.019050936099991405,0.9999999999999964,0.9999999999999987,0.004381725147232354,0.11923281540509822,119.23281540509822,0.013170310943058523,0.23882917984427232,0.11941458992213616,-5.759396,-5.309945,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_270,equal_contiguous_halves,A_then_B
olympicenyl_271,olympicenyl,271,OK,62,62,125,62,63,-0.203378,-0.202502,0.003472,-0.00841611780739865,1.0000000000000009,0.999999999999999,0.0017641580093111855,0.048005184990319964,48.00518499031996,0.023837174351485912,0.09892543795566713,0.04946271897783357,-5.617515,-5.427044,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_271,equal_contiguous_halves,A_then_B
olympicenyl_272,olympicenyl,272,OK,62,62,125,62,63,-0.201296,-0.201927,-0.000351,0.0010700179734144464,0.9999999999999991,0.9999999999999994,-0.00013527222623132821,0.0036809447963353416,3.6809447963353414,0.017170384721218228,0.0186820734236832,0.0093410367118416,-5.498957,-5.473274,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_272,equal_contiguous_halves,A_then_B
olympicenyl_273,olympicenyl,273,OK,62,62,125,62,63,-0.209005,-0.206261,0.01927,-0.03696694575105471,1.0000000000000047,1.0,0.011610308278608407,0.3159325830042054,315.9325830042054,0.07466804385899098,0.6362676592378522,0.3181338296189261,-6.175688,-5.124296,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_273,equal_contiguous_halves,A_then_B
olympicenyl_274,olympicenyl,274,OK,62,62,125,62,63,-0.204868,-0.205136,0.015788,-0.033907443704782034,1.0000000000000018,0.9999999999999964,0.008847077841420031,0.24074125229120222,240.74125229120222,0.00729265151392528,0.48153779311744627,0.24076889655872313,-6.008015,-5.148772,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_274,equal_contiguous_halves,A_then_B
olympicenyl_275,olympicenyl,275,OK,62,62,125,62,63,-0.202348,-0.202691,0.004332,-0.009792696236672137,0.999999999999993,0.9999999999999973,0.002349013317591515,0.0639199086819524,63.91990868195239,0.009333505482374155,0.12818011383602385,0.06409005691801192,-5.628804,-5.392869,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_275,equal_contiguous_halves,A_then_B
olympicenyl_276,olympicenyl,276,OK,62,62,125,62,63,-0.202635,-0.20322,-0.002838,0.0065833713643036465,0.9999999999999979,1.000000000000003,-0.001502118010434273,0.04087471336898203,40.874713368982036,0.015918660953903038,0.08328495375369742,0.04164247687684871,-5.599583,-5.444286,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_276,equal_contiguous_halves,A_then_B
olympicenyl_277,olympicenyl,277,OK,62,62,125,62,63,-0.205392,-0.205177,0.014967,-0.031179983238933093,0.9999999999999957,1.0000000000000018,0.008574568852496604,0.23332590493810318,233.32590493810318,0.005850448042887229,0.4666885178696028,0.2333442589348014,-5.993366,-5.178779,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_277,equal_contiguous_halves,A_then_B
olympicenyl_278,olympicenyl,278,OK,62,62,125,62,63,-0.201653,-0.201628,0.001322,-0.0031048001465516996,0.9999999999999998,1.0000000000000004,0.0006959532548882585,0.018937852827916938,18.937852827916938,0.000680284656149625,0.03788181451058837,0.018940907255294185,-5.522871,-5.450945,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_278,equal_contiguous_halves,A_then_B
olympicenyl_279,olympicenyl,279,OK,62,62,125,62,63,-0.202959,-0.202149,-0.006461,0.013826319534175074,1.0000000000000013,0.9999999999999983,-0.0036611235594917364,0.09962424727161606,99.62424727161606,0.02204122285925042,0.20046413886928402,0.10023206943464201,-5.687919,-5.335628,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_279,equal_contiguous_halves,A_then_B
olympicenyl_280,olympicenyl,280,OK,62,62,125,62,63,-0.203133,-0.203901,0.007134,-0.01563275876849128,0.9999999999999979,1.0000000000000009,0.003953433986350869,0.10757841920060955,107.57841920060955,0.020898344636918535,0.21616963865804587,0.10808481932902293,-5.732373,-5.343578,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_280,equal_contiguous_halves,A_then_B
olympicenyl_281,olympicenyl,281,OK,62,62,125,62,63,-0.203705,-0.202905,-0.006906,0.015174651875198772,0.999999999999998,1.0000000000000027,-0.0038217974460381375,0.10399640645807423,103.99640645807423,0.021769108996790267,0.20912917893029132,0.10456458946514566,-5.720457,-5.343971,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_281,equal_contiguous_halves,A_then_B
olympicenyl_282,olympicenyl,282,OK,62,62,125,62,63,-0.202207,-0.203152,-0.004646,0.011239497156750005,0.999999999999997,1.000000000000001,-0.002368283512503297,0.06444427739873236,64.44427739873237,0.025714760002458696,0.13142903782435114,0.06571451891217557,-5.642258,-5.388124,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_282,equal_contiguous_halves,A_then_B
olympicenyl_283,olympicenyl,283,OK,62,62,125,62,63,-0.202713,-0.202981,-0.000572,0.00039203394035291236,0.9999999999999976,0.9999999999999988,-0.0004924771669903491,0.013400986408304321,13.400986408304322,0.007292651513924524,0.027776402234720315,0.013888201117360157,-5.535742,-5.50377,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_283,equal_contiguous_halves,A_then_B
olympicenyl_284,olympicenyl,284,OK,62,62,125,62,63,-0.202583,-0.201704,0.002904,-0.006916834289769415,1.0000000000000007,1.0000000000000013,0.0015058789529052566,0.04097705382720891,40.97705382720891,0.02391880851022396,0.0853733713428931,0.04268668567144655,-5.580513,-5.420686,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_284,equal_contiguous_halves,A_then_B
olympicenyl_285,olympicenyl,285,OK,62,62,125,62,63,-0.206685,-0.206052,-0.018808,0.039881306556553996,0.9999999999999983,0.9999999999999959,-0.010594605505133466,0.28829390252405757,288.29390252405756,0.01722480749371026,0.5768454416674201,0.28842272083371007,-6.12745,-5.103698,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_285,equal_contiguous_halves,A_then_B
olympicenyl_286,olympicenyl,286,OK,62,62,125,62,63,-0.204946,-0.205198,0.015799,-0.034353087112819355,1.0000000000000027,0.9999999999999986,0.008764486993901663,0.2384938408389964,238.49384083899642,0.006857269333989036,0.47703702809453996,0.23851851404726998,-6.01022,-5.150374,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_286,equal_contiguous_halves,A_then_B
