extreme_group,id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order,merge_id,tfo_reconstructed_ev,splitting_reconstructed_ev,orthogonalized_site_a_ev,orthogonalized_site_b_ev,overlap_matrix_min_eigenvalue,tfo_reconstruction_error_ev,splitting_reconstruction_error_ev,overlap_denominator,max_norm_deviation,flag_orbital_norm,flag_overlap_conditioning,flag_fock_diagonal,flag_reconstruction,flag_projection_order,review_high_tfo_gt_5ev,numerical_qc_status
highest,olympicenyl_25,olympicenyl,25,OK,62,62,125,62,63,-0.257134,-0.26239,-0.075579,0.1018654322012438,1.0000000000000029,1.000000000000003,-0.0496332543539142,1.350589654869725,1350.5896548697249,0.1430230461089139,2.7050027244898844,1.3525013622449422,-9.126338,-5.010613,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_25,equal_contiguous_halves,A_then_B,olympicenyl_orca_25,1.3505896548697236,2.7050027244898844,-6.859020257378714,-7.002791172842277,0.8981345677987562,1.3322676295501878e-15,0.0,0.9896234337224538,3.1086244689504383e-15,False,False,False,False,False,False,PASS
highest,olympicenyl_27,olympicenyl,27,OK,62,62,125,62,63,-0.258046,-0.262985,-0.075164,0.1008624027779977,0.9999999999999998,0.9999999999999976,-0.0493902386851744,1.3439768616438204,1343.9768616438205,0.1343970366689354,2.6913460247800938,1.3456730123900469,-9.135408,-5.042572,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_27,equal_contiguous_halves,A_then_B,olympicenyl_orca_27,1.343976861643821,2.6913460247800973,-6.885888196576982,-7.020974119469525,0.8991375972220024,6.661338147750939e-16,3.552713678800501e-15,0.989826775705849,2.4424906541753444e-15,False,False,False,False,False,False,PASS
highest,olympicenyl_8,olympicenyl,8,OK,62,62,125,62,63,-0.256739,-0.259716,-0.073768,0.0965841512215996,0.9999999999999994,0.999999999999999,-0.0492870906299611,1.3411700600728886,1341.1700600728886,0.0810082968543064,2.683574604432913,1.3417873022164566,-9.03446,-5.018995,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_8,equal_contiguous_halves,A_then_B,olympicenyl_orca_8,1.341170060072888,2.6835746044329114,-6.856498067948903,-6.9378868719309,0.9034158487784003,6.661338147750939e-16,1.7763568394002505e-15,0.9906715017328032,9.992007221626409e-16,False,False,False,False,False,False,PASS
lowest,fluorenyl_365,fluorenyl,365,OK,43,43,87,43,44,-0.236989,-0.237082,-0.0,-1.054757597911027e-07,1.000000000000001,0.9999999999999978,-2.50014994599642e-08,6.803254585339463e-07,0.0006803254585339,0.0025306589208763,0.0025306592886955,0.0012653296443477,-6.451343,-6.448786,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_365,equal_contiguous_halves,A_then_B,fluorenyl_orca_365,6.803254578295414e-07,0.0025306592866661303,-6.44879921505052,-6.451329873971396,0.9999998945242403,7.0440488091441135e-16,2.0293697278184197e-12,0.9999999999999889,2.220446049250313e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_366,fluorenyl,366,OK,43,43,87,43,44,-0.237055,-0.237025,-0.0,2.6427669215873535e-07,1.0000000000000058,0.999999999999999,6.264414710931101e-08,1.7046340830419544e-06,0.0017046340830419,0.0008163415873789,0.0008163487080487,0.0004081743540243,-6.450596,-6.449781,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_366,equal_contiguous_halves,A_then_B,fluorenyl_orca_366,1.70463408257098e-06,0.0008163487063705509,-6.450595166543133,-6.449778824955754,0.9999997357233079,4.709744591123877e-16,1.67814915609521e-12,0.9999999999999302,5.773159728050814e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_358,fluorenyl,358,OK,43,43,87,43,44,-0.239233,-0.236019,-2.2e-05,7.592217705718546e-05,0.9999999999999954,1.0000000000000042,-3.958916777429143e-06,0.0001077276135463,0.1077276135463465,0.0874573953946052,0.0874576610380198,0.0437288305190099,-6.509868,-6.422387,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_358,equal_contiguous_halves,A_then_B,fluorenyl_orca_358,0.00010772761354737001,0.08745766103808326,-6.509861557733558,-6.422404162086893,0.9999240778229428,1.0700126765531004e-15,6.346312364513551e-14,0.999999994235823,4.551914400963142e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_342,fluorenyl,342,OK,43,43,87,43,44,-0.235827,-0.238049,-2.1e-05,0.0001056858646147,0.9999999999999976,0.9999999999999968,4.040997435213824e-06,0.0001099611420286,0.1099611420286502,0.0604637002385853,0.0604641005323356,0.0302320502661678,-6.477643,-6.417161,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_342,equal_contiguous_halves,A_then_B,fluorenyl_orca_342,0.00010996114202752096,0.06046410053235679,-6.417179595685113,-6.477643296261374,0.9998943141353853,1.0790386596390422e-15,2.1191381982532675e-14,0.999999988830498,3.219646771412954e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_347,fluorenyl,347,OK,43,43,87,43,44,-0.237954,-0.236484,9e-06,-1.1803951359345976e-05,0.9999999999999944,1.0000000000000009,6.199878463351157e-06,0.0001687072875444,0.1687072875444308,0.0400007377816023,0.0400021608402526,0.0200010804201263,-6.475067,-6.435043,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_347,equal_contiguous_halves,A_then_B,fluorenyl_orca_347,0.0001687072875452612,0.04000216084027081,-6.475058200787805,-6.4350574630034165,0.9999881960486408,8.612088906595483e-16,1.8214596497756474e-14,0.9999999998606667,5.551115123125783e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_361,fluorenyl,361,OK,43,43,87,43,44,-0.237717,-0.237501,-9e-06,7.989842260658495e-06,1.0000000000000036,1.000000000000001,-7.101541570740541e-06,0.0001932427906233,0.1932427906233611,0.0058776594291339,0.0058903524058646,0.0029451762029323,-6.468629,-6.462714,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_361,equal_contiguous_halves,A_then_B,fluorenyl_orca_361,0.00019324279062377223,0.005890352406402401,-6.468609102693644,-6.462731443264323,0.9999920101577393,4.722242562260615e-16,5.378007067458057e-13,0.9999999999361624,3.552713678800501e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_327,fluorenyl,327,OK,43,43,87,43,44,-0.230376,-0.238917,4.1e-05,-0.0002208668292575,1.0000000000000024,0.999999999999999,-1.08256289794897e-05,0.0002945803715166,0.2945803715166551,0.2324124499269833,0.2324132023496917,0.1162066011748458,-6.501271,-6.268845,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_327,equal_contiguous_halves,A_then_B,fluorenyl_orca_327,0.0002945803715157549,0.23241320234969176,-6.268850380034367,-6.501262835630141,0.9997791331707424,8.450813833438264e-16,5.551115123125783e-17,0.9999999512178437,2.4424906541753444e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_336,fluorenyl,336,OK,43,43,87,43,44,-0.236744,-0.236797,-2e-05,3.430617820659185e-05,1.000000000000001,1.0000000000000036,-1.1877309046914716e-05,0.0003231980440385,0.3231980440385639,0.0014422034710372,0.0015804362617585,0.0007902181308792,-6.443762,-6.441947,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_336,equal_contiguous_halves,A_then_B,fluorenyl_orca_336,0.0003231980440383628,0.0015804362552790695,-6.442132414332067,-6.443574617803954,0.9999656938217933,1.3720578492804059e-16,6.479430490410887e-12,0.9999999988230861,3.552713678800501e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_359,fluorenyl,359,OK,43,43,87,43,44,-0.236724,-0.236775,-2.1e-05,3.659556007205902e-05,1.0000000000000002,0.9999999999999966,-1.2336019467240892e-05,0.0003356801904611,0.335680190461119,0.001387780698546,0.001541641998021,0.0007708209990105,-6.443184,-6.441396,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_359,equal_contiguous_halves,A_then_B,fluorenyl_orca_359,0.00033568019046096236,0.0015416419918082645,-6.4415881854103905,-6.4429759661098664,0.9999634044399279,1.376394657970348e-16,6.212735621097254e-12,0.9999999986607649,3.4416913763379853e-15,False,False,False,False,False,False,PASS
lowest,fluorenyl_364,fluorenyl,364,OK,43,43,87,43,44,-0.237361,-0.237243,-1.9e-05,1.8883130144886183e-05,1.0000000000000029,1.000000000000005,-1.4518995455535296e-05,0.0003950819932443,0.3950819932443153,0.003210943577026,0.0033067382323981,0.001653369116199,-6.459,-6.455639,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_364,equal_contiguous_halves,A_then_B,fluorenyl_orca_364,0.00039508199324510425,0.0033067382394244456,-6.458921843273858,-6.455710899696259,0.9999811168698551,8.042611715497472e-16,7.026345651139909e-12,0.9999999996434275,5.10702591327572e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_0,fluorenyl,0,OK,43,43,87,43,44,-0.245672,-0.247273,0.072075,-0.135987481936162,1.0000000000000002,1.0000000000000009,0.0392842939050965,1.0689800948524957,1068.9800948524958,0.0435654293798265,2.1384123733837126,1.0692061866918563,-8.668254,-4.745467,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_0,equal_contiguous_halves,A_then_B,fluorenyl_orca_0,1.0689800948524952,2.1384123733837104,-6.539503523828082,-6.583477446522724,0.864012518063838,4.440892098500626e-16,2.220446049250313e-15,0.981507404756662,8.881784197001252e-16,False,False,False,False,False,False,PASS
highest,fluorenyl_1,fluorenyl,1,OK,43,43,87,43,44,-0.24556,-0.244502,0.068891,-0.1310539329959738,0.9999999999999998,0.9999999999999992,0.037421442000714,1.0182893121632677,1018.2893121632676,0.0287896466482553,2.0367856590935576,1.0183928295467788,-8.542305,-4.792959,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_1,equal_contiguous_halves,A_then_B,fluorenyl_orca_1,1.0182893121632681,2.03678565909356,-6.548702419269148,-6.519662308638694,0.8689460670040262,4.440892098500626e-16,2.220446049250313e-15,0.9828248666462868,7.771561172376096e-16,False,False,False,False,False,False,PASS
highest,fluorenyl_7,fluorenyl,7,OK,43,43,87,43,44,-0.248201,-0.2481,0.05857,-0.1035404074312007,0.9999999999999998,1.0000000000000036,0.0332326708273753,0.9043070418694892,904.3070418694892,0.0027483500108452,1.808616194548119,0.9043080972740596,-8.346296,-5.158738,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_7,equal_contiguous_halves,A_then_B,fluorenyl_orca_7,0.904307041869491,1.8086161945481167,-6.660268383843831,-6.657505182310113,0.8964595925687993,1.7763568394002505e-15,2.220446049250313e-15,0.989279384028981,3.552713678800501e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_2,fluorenyl,2,OK,43,43,87,43,44,-0.245647,-0.243492,-0.049092,0.0914466781257744,1.0000000000000018,1.0000000000000018,-0.0269523202962232,0.733409997806113,733.4099978061131,0.0586405373601046,1.4680015704583822,0.7340007852291911,-7.991279,-5.318886,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_2,equal_contiguous_halves,A_then_B,fluorenyl_orca_2,0.7334099978061139,1.468001570458383,-6.617450858763568,-6.558563582205551,0.9085533218742257,8.881784197001252e-16,8.881784197001252e-16,0.991637505059761,1.7763568394002505e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_3,fluorenyl,3,OK,43,43,87,43,44,-0.242547,-0.241902,-0.045743,0.0876085171300729,0.999999999999998,1.000000000000001,-0.024711739577809,0.6724406904620306,672.4406904620306,0.0175513441286624,1.3449967885029863,0.6724983942514933,-7.836025,-5.346515,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_3,equal_contiguous_halves,A_then_B,fluorenyl_orca_3,0.6724406904620323,1.344996788502994,-6.541162440917089,-6.523543351066944,0.9123914828699271,1.6653345369377348e-15,7.771561172376096e-15,0.9923247477262698,1.9984014443252818e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_11,fluorenyl,11,OK,43,43,87,43,44,-0.242025,-0.245558,0.044369,-0.0824842582296075,0.9999999999999984,0.9999999999999974,0.0244262265256717,0.6646714845220504,664.6714845220504,0.0961378276070758,1.3328385215939509,0.6664192607969754,-7.842197,-5.425605,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_11,equal_contiguous_halves,A_then_B,fluorenyl_orca_11,0.6646714845220516,1.3328385215939509,-6.5308464605468215,-6.627313010696394,0.9175157417703925,1.2212453270876722e-15,0.0,0.9931963471443114,2.55351295663786e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_23,fluorenyl,23,OK,43,43,87,43,44,-0.242827,-0.242949,0.043327,-0.0799401888664669,0.9999999999999994,1.0000000000000056,0.0240642685214371,0.6548221054639966,654.8221054639965,0.0033197891220108,1.3096484456139263,0.6548242228069632,-7.788298,-5.430329,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_23,equal_contiguous_halves,A_then_B,fluorenyl_orca_23,0.6548221054639981,1.3096484456139226,-6.555307355890697,-6.5586378035709085,0.9200598111335332,1.5543122344752192e-15,3.774758283725532e-15,0.9936095662039937,5.551115123125783e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_4,fluorenyl,4,OK,43,43,87,43,44,-0.240446,-0.240731,0.043892,-0.0858162337496801,0.9999999999999988,0.9999999999999954,0.0234180616278508,0.6372379200878012,637.2379200878012,0.0077552450801067,1.2744996105250257,0.6372498052625128,-7.741122,-5.352376,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_4,equal_contiguous_halves,A_then_B,fluorenyl_orca_4,0.6372379200878024,1.2744996105250128,-6.488169261415972,-6.495953221660958,0.9141837662503198,1.2212453270876722e-15,1.2878587085651816e-14,0.9926355740250202,4.551914400963142e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_14,fluorenyl,14,OK,43,43,87,43,44,-0.241409,-0.244986,0.042481,-0.0791355193026045,0.9999999999999974,0.9999999999999974,0.0233818668585863,0.63625301024126,636.25301024126,0.0973351286018989,1.276246607981811,0.6381233039909057,-7.774727,-5.460738,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_14,equal_contiguous_halves,A_then_B,fluorenyl_orca_14,0.6362530102412615,1.2762466079818173,-6.518570221768813,-6.616211566601943,0.9208644806973956,1.4432899320127035e-15,6.217248937900877e-15,0.9937375695847072,2.55351295663786e-15,False,False,False,False,False,False,PASS
highest,fluorenyl_19,fluorenyl,19,OK,43,43,87,43,44,-0.240854,-0.244907,-0.04075,0.0757161338467824,0.9999999999999998,0.9999999999999982,-0.0224889552250786,0.611955646898344,611.9556468983441,0.1102877484549893,1.2288988471392133,0.6144494235696066,-7.719327,-5.498883,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/fluorenyl/orca_19,equal_contiguous_halves,A_then_B,fluorenyl_orca_19,0.6119556468983455,1.2288988471392095,-6.507477556247711,-6.618082806651964,0.9242838661532176,1.4432899320127035e-15,3.774758283725532e-15,0.9942670670752961,1.7763568394002505e-15,False,False,False,False,False,False,PASS
lowest,CPBP_316,CPBP,316,OK,88,88,177,88,89,-0.189191,-0.189565,4.3e-05,-0.0001396615315045,1.0000000000000009,1.0000000000000018,1.6551178809577077e-05,0.0004503805194138,0.4503805194138137,0.0101770584559998,0.0102168435092786,0.0051084217546393,-5.158454,-5.14802,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_316,equal_contiguous_halves,A_then_B,CPBP_orca_316,0.00045038051941375886,0.010216843508937975,-5.148149312314254,-5.158326370869507,0.9998603384684954,4.1145472445824893e-17,3.406250975723779e-13,0.9999999804946567,1.7763568394002505e-15,False,False,False,False,False,False,PASS
lowest,CPBP_701,CPBP,701,OK,88,88,177,88,89,-0.191921,-0.192259,0.000352,-0.0017287310422007,1.0,0.9999999999999952,1.992811365904355e-05,0.0005422715979301,0.5422715979301832,0.009197448551144,0.0092611849447657,0.0046305924723828,-5.237652,-5.216425,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_701,equal_contiguous_halves,A_then_B,CPBP_orca_701,0.0005422715979301774,0.009261184945928848,-5.222435515402832,-5.2316329776973465,0.9982712689577993,7.741203511546502e-17,1.163147703153733e-12,0.9999970114889837,4.773959005888173e-15,False,False,False,False,False,False,PASS
lowest,CPBP_787,CPBP,787,OK,88,88,177,88,89,-0.187975,-0.188381,-5.1e-05,0.0001285428743811,0.999999999999999,1.0000000000000022,-2.681105942771049e-05,0.0007295660937515,0.7295660937515681,0.0110478228158708,0.0111437631766645,0.0055718815883322,-5.126286,-5.114888,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_787,equal_contiguous_halves,A_then_B,CPBP_orca_787,0.0007295660937520912,0.011143763176244591,-5.115060235763434,-5.126108058670577,0.9998714571256189,5.912154446563456e-16,4.199088993184219e-13,0.9999999834767295,2.220446049250313e-15,False,False,False,False,False,False,PASS
lowest,CPBP_218,CPBP,218,OK,88,88,177,88,89,-0.18882,-0.188663,0.000167,-0.0007425615062961,1.000000000000001,0.9999999999999996,2.684784226323811e-05,0.0007305670056963,0.7305670056963328,0.0042721876406198,0.0045151422897897,0.0022575711448948,-5.140944,-5.130885,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_218,equal_contiguous_halves,A_then_B,CPBP_orca_218,0.0007305670056967574,0.004515142290094895,-5.138053409065435,-5.133781220246978,0.9992574384937039,4.574248965716343e-16,3.051951052990276e-13,0.9999994486024094,1.1102230246251565e-15,False,False,False,False,False,False,PASS
lowest,CPBP_411,CPBP,411,OK,88,88,177,88,89,-0.191024,-0.190878,-2.8e-05,0.0003444234876624,0.9999999999999976,0.9999999999999968,3.776801387295771e-05,0.0010277200132408,1.0277200132408857,0.0039728623919144,0.0044730829572754,0.0022365414786377,-5.198166,-5.193906,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_411,equal_contiguous_halves,A_then_B,CPBP_orca_411,0.0010277200132396234,0.004473082959204444,-5.1980282003423435,-5.194055337714784,0.9996555765123376,1.1765761975812694e-15,1.929043730308777e-12,0.9999998813724611,3.219646771412954e-15,False,False,False,False,False,False,PASS
lowest,CPBP_266,CPBP,266,OK,88,88,177,88,89,-0.189531,-0.189478,-0.000574,0.0026978689124894,1.000000000000002,0.9999999999999992,-6.274215734173016e-05,0.0017073010773323,1.707301077332371,0.0014422034710372,0.0037066796282051,0.0018533398141025,-5.172316,-5.141039,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_266,equal_contiguous_halves,A_then_B,CPBP_orca_266,0.0017073010773330701,0.0037066796281235745,-5.157396643138132,-5.15595443441853,0.9973021310875105,7.7021722333370235e-16,8.152549815787502e-14,0.9999927215033311,1.9984014443252818e-15,False,False,False,False,False,False,PASS
lowest,CPBP_384,CPBP,384,OK,88,88,177,88,89,-0.19008,-0.188649,-3.1e-05,0.0005391573933045,0.9999999999999948,1.0000000000000002,7.109729087174013e-05,0.0019346558429542,1.9346558429542773,0.0389394937180085,0.039131268631338,0.019565634315669,-5.172365,-5.133392,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_384,equal_contiguous_halves,A_then_B,CPBP_orca_384,0.0019346558429528791,0.039131268631458105,-5.172341343551236,-5.133401844173551,0.9994608426066955,1.3207750865218415e-15,1.2010531458273022e-13,0.9999997093093053,5.218048215738236e-15,False,False,False,False,False,False,PASS
lowest,CPBP_591,CPBP,591,OK,88,88,177,88,89,-0.190281,-0.190133,-0.000113,0.0001873040432577,1.0000000000000018,1.0000000000000036,-7.737346255855977e-05,0.0021054391748704,2.105439174870461,0.0040272851644064,0.0058267077193992,0.0029133538596996,-5.179454,-5.172121,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_591,equal_contiguous_halves,A_then_B,CPBP_orca_591,0.0021054391748722232,0.0058267077188426655,-5.177809391950892,-5.173782106715841,0.9998126959567424,1.8231943732516243e-15,5.565348529246172e-13,0.9999999649171953,3.552713678800501e-15,False,False,False,False,False,False,PASS
lowest,CPBP_579,CPBP,579,OK,88,88,177,88,89,-0.190647,-0.191132,0.000138,-0.0002113605889588,1.0000000000000022,1.0000000000000009,9.765348721644188e-05,0.0026572867589142,2.6572867589142515,0.0131975223293037,0.014227413506837,0.0071137067534185,-5.201961,-5.186784,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_579,equal_contiguous_halves,A_then_B,CPBP_orca_579,0.002657286758915141,0.014227413506673134,-5.187768591845784,-5.200966114469877,0.9997886394110411,9.406538048484236e-16,1.6386718371119713e-13,0.9999999553267014,2.220446049250313e-15,False,False,False,False,False,False,PASS
lowest,CPBP_181,CPBP,181,OK,88,88,177,88,89,-0.188603,-0.19019,0.0006,-0.0026440312594329,1.0000000000000022,0.9999999999999984,9.923042728292902e-05,0.0027001974841502,2.700197484150207,0.043184469972383,0.0435209805725114,0.0217604902862557,-5.180828,-5.126674,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_181,equal_contiguous_halves,A_then_B,CPBP_orca_181,0.0027001974841492048,0.04352098057284,-5.132141865270532,-5.175326486192891,0.9973559687405671,9.95297594341693e-16,3.285982597134307e-13,0.9999930090986991,2.220446049250313e-15,False,False,False,False,False,False,PASS
highest,CPBP_9,CPBP,9,OK,88,88,177,88,89,-0.168068,-0.168671,0.055874,-0.1009385655840421,1.0000000000000036,1.0000000000000009,0.0392792242512996,1.068842142544893,1068.842142544893,0.0164084659063305,2.1377479065277964,1.0688739532638982,-6.101992,-3.061141,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_9,equal_contiguous_halves,A_then_B,CPBP_orca_9,1.0688421425448942,2.1377479065277956,-4.4654337539783295,-4.481926453700909,0.8990614344159579,1.1102230246251565e-15,8.881784197001252e-16,0.989811405977836,3.552713678800501e-15,False,False,False,False,False,False,PASS
highest,CPBP_6,CPBP,6,OK,88,88,177,88,89,-0.169119,-0.16893,-0.055666,0.101249962229581,0.9999999999999976,0.999999999999999,-0.0389515901218127,1.0599267637000576,1059.9267637000576,0.0051429520004915,2.11985983063685,1.059929915318425,-6.114137,-3.084638,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_6,equal_contiguous_halves,A_then_B,CPBP_orca_6,1.0599267637000584,2.11985983063685,-4.494658168774605,-4.4894886507138825,0.898750037770419,8.881784197001252e-16,0.0,0.9897484451485085,2.4424906541753444e-15,False,False,False,False,False,False,PASS
highest,CPBP_375,CPBP,375,OK,88,88,177,88,89,-0.171905,-0.171894,0.055033,-0.1016901591550078,1.0,1.0000000000000024,0.037944896428265,1.032533232773531,1032.533232773531,0.0002993252487061,2.065066487466884,1.032533243733442,-6.175141,-3.180118,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_375,equal_contiguous_halves,A_then_B,CPBP_orca_375,1.032533232773531,2.0650664874668854,-4.572775663718939,-4.572474778718333,0.8983098408449922,0.0,1.3322676295501878e-15,0.9896591115310291,2.4424906541753444e-15,False,False,False,False,False,False,PASS
highest,CPBP_391,CPBP,391,OK,88,88,177,88,89,-0.173049,-0.1729,0.054064,-0.1011240879127997,1.0000000000000004,1.0000000000000029,0.0369499647940297,1.005459763786002,1005.459763786002,0.0040544965506524,2.0109236572171194,1.0054618286085597,-6.178017,-3.235727,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_391,equal_contiguous_halves,A_then_B,CPBP_orca_391,1.0054597637860017,2.0109236572171194,-4.607237422520457,-4.603162034801085,0.8988759120872003,4.440892098500626e-16,0.0,0.9897739188438044,2.886579864025407e-15,False,False,False,False,False,False,PASS
highest,CPBP_707,CPBP,707,OK,88,88,177,88,89,-0.173344,-0.173345,-0.054024,0.1009107082689347,0.9999999999999982,1.0000000000000036,-0.0369075118549765,1.0043045604641472,1004.3045604641472,2.721138624601521e-05,2.008609121114512,1.0043045605572558,-6.187019,-3.246857,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_707,equal_contiguous_halves,A_then_B,CPBP_orca_707,1.0043045604641478,2.0086091211145125,-4.615585383103608,-4.6156127341034034,0.8990892917310653,6.661338147750939e-16,4.440892098500626e-16,0.9898170289566619,3.552713678800501e-15,False,False,False,False,False,False,PASS
highest,CPBP_337,CPBP,337,OK,88,88,177,88,89,-0.173193,-0.173131,0.053944,-0.1010874322517449,1.000000000000001,1.0000000000000002,0.0368157055640839,1.0018063840228584,1001.8063840228584,0.0016871059472514,2.00361348567738,1.00180674283869,-6.179878,-3.244085,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/CPBP/orca_337,equal_contiguous_halves,A_then_B,CPBP_orca_337,1.0018063840228588,2.0036134856773793,-4.611555926437042,-4.60986013386995,0.898912567748255,4.440892098500626e-16,8.881784197001252e-16,0.9897813310407488,1.1102230246251565e-15,False,False,False,False,False,False,PASS
